map,interval,time,type,status,progress,heroes,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,hero_11,hero_12,health_1,health_2,health_3,health_4,health_5,health_6,health_7,health_8,health_9,health_10,health_11,health_12,ult_1,ult_2,ult_3,ult_4,ult_5,ult_6,ult_7,ult_8,ult_9,ult_10,ult_11,ult_12,ult_use_1,ult_use_2,ult_use_3,ult_use_4,ult_use_5,ult_use_6,ult_use_7,ult_use_8,ult_use_9,ult_use_10,ult_use_11,ult_use_12,elim_1,elim_2,elim_3,elim_4,elim_5,elim_6,elim_7,elim_8,elim_9,elim_10,elim_11,elim_12
,,637,,2,0,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,638,,2,0,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,639,,2,0,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,640,,2,1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,
,,641,,2,1,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,0,7,0,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,642,,2,2,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,2,1,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,643,,2,3,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,4,1,4,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,
,,644,,2,3,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,1,21,3,2,7,2,6,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,
,,645,,2,3,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,1,22,9,4,8,2,6,4,2,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,
,,646,,2,4,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,2,22,14,6,8,3,6,6,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,
,,647,,2,5,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,5,30,18,7,9,4,11,7,3,5,11,2,,,,,,,,,,,,,,,,,,,,,,,,
,,648,,2,5,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,6,31,18,7,10,4,24,7,3,8,15,3,,,,,,,,,,,,,,,,,,,,,,,,
,,649,,2,6,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,6,31,18,11,10,4,25,7,3,11,16,3,,,,,,,,,,,,,,,,,,,,,,,,
,,650,,2,6,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,6,32,19,13,11,6,25,7,4,11,18,3,,,,,,,,,,,,,,,,,,,,,,,,
,,651,,2,6,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,10,33,20,14,11,6,26,8,4,12,21,4,,,,,,,,,,,,,,,,,,,,,,,,
,,652,,2,6,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,13,33,21,14,11,7,26,8,4,12,22,4,,,,,,,,,,,,,,,,,,,,,,,,
,,653,,2,6,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,13,34,22,14,12,7,28,9,5,12,23,4,,,,,,,,,,,,,,,,,,,,,,,,
,,654,,2,7,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,14,34,22,15,12,8,31,9,5,12,24,5,,,,,,,,,,,,,,,,,,,,,,,,
,,655,,2,8,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,15,34,22,16,12,8,34,9,5,12,24,5,,,,,,,,,,,,,,,,,,,,,,,,
,,656,,2,9,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,15,35,22,16,13,8,34,10,6,13,24,5,,,,,,,,,,,,,,,,,,,,,,,,
,,657,,2,9,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,15,43,22,16,13,8,35,11,6,13,25,11,,,,,,,,,,,,,,,,,,,,,,,,
,,658,,2,10,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,15,43,23,16,13,9,35,12,6,14,25,12,,,,,,,,,,,,,,,,,,,,,,,,
,,659,,2,10,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,16,44,23,18,14,9,39,13,7,15,26,12,,,,,,,,,,,,,,,,,,,,,,,,
,,660,,2,11,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,16,44,23,21,14,9,42,14,7,15,26,15,,,,,,,,,,,,,,,,,,,,,,,,
,,661,,2,11,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,16,44,23,21,14,10,42,14,7,15,26,15,,,,,,,,,,,,,,,,,,,,,,,,
,,662,,2,11,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,16,50,24,21,15,11,42,15,14,15,27,19,,,,,,,,,,,,,,,,,,,,,,,,
,,663,,2,11,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,17,51,24,24,15,12,42,15,14,16,27,20,,,,,,,,,,,,,,,,,,,,,,,,
,,664,,2,12,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,17,51,24,26,15,12,42,15,14,16,28,20,,,,,,,,,,,,,,,,,,,,,,,,
,,665,,2,13,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1.0,1,1,1,1,1,1,1,1,1,17,51,26,28,15,12,43,15,15,16,28,20,,,,,,,,,,,,,,,,,,,,,,,,
,,666,,2,13,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1.0,1,1,1,1,1,1,1,1,1,17,51,33,28,19,14,43,17,15,16,39,24,,,,,,,,,,,,,,,,,,,,,,,,
,,667,,2,13,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,18,52,33,32,19,16,47,20,15,17,40,29,,,,,,,,,,,,,,,,,,,,,,,,
,,668,,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,18,52,36,34,29,22,50,31,16,19,40,29,,,,,,,,,,,,,,,,,,,,,,,,
,,669,,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,21,52,38,34,30,23,53,31,16,22,40,29,,,,,,,,,,,,,,,,,,,,,,,,
,,670,,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,22,53,40,35,30,23,53,31,16,23,49,30,,,,,,,,,,,,,,,,,,,,,,,,
,,671,,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,22,54,41,35,30,23,54,31,17,24,51,30,,,,,,,,,,,,,,,,,,,,,,,,
,,672,,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,22,54,43,38,31,26,54,32,24,25,51,30,,,,,,,,,,,,,,,,,,,,,,,,
,,673,,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,24,55,50,41,33,27,54,32,28,27,52,31,,,,,,,,,,,,,,,,,,,,,,,,
,,674,,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,26,55,54,44,39,28,57,33,29,30,52,31,,,,,,,,,,,,,,,,,,,,,,,,
,,675,,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,26,55,56,47,40,28,61,33,29,32,52,37,,,,,,,,,,,,,,,,,,,,,,,,
,,676,,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,26,56,56,49,40,29,64,33,29,33,53,45,,,,,,,,,,,,,,,,,,,,,,,,
,,677,,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,27,58,57,49,42,29,67,33,30,35,53,45,,,,,,,,,,,,,,,,,,,,,,,,
,,678,,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,27,58,58,49,46,29,67,34,30,37,55,46,,,,,,,,,,,,,,,,,,,,,,,,
,,679,,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,27,59,60,50,46,30,68,34,30,38,55,46,,,,,,,,,,,,,,,,,,,,,,,,
,,680,,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,32,59,60,54,47,30,68,34,31,39,56,46,,,,,,,,,,,,,,,,,,,,,,,,
,,681,,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,37,59,60,58,48,33,71,35,31,40,56,47,,,,,,,,,,,,,,,,,,,,,,,,
,,682,,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,1,1,37,60,67,60,51,35,72,38,36,40,57,51,,,,,,,,,,,,,,,,,,,,,,,,
,,683,,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,38,68,67,63,52,36,75,47,36,42,57,55,,,,,,,,,,,,,,,,,,,,,,,2,
,,684,,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,41,68,69,64,67,39,77,47,41,45,57,63,,,,,,,,,,,,,,,,,,,,,,,,
,,685,,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,1,1,0,1,41,76,70,66,67,41,80,47,41,50,58,70,,,,,,,,,,,,,,,,,,,,,,,,
,,686,,2,14,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,0,1,0,1,45,84,75,68,67,46,80,47,42,52,58,73,,,,,,,,,,,,,,,,,,,,,3,,,
,,687,,2,15,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,0,1,0,1,45,84,75,69,68,47,80,47,42,53,59,73,,,,,,,,,,,,,,,,,,,,,,,,
,,688,,2,15,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,0,1,0,1,45,84,77,71,68,50,81,48,42,55,59,74,,,,,,,,,,,,,,,,,,,,,,,,
,,689,,2,16,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,0,0,0,1,45,89,85,72,68,53,85,48,43,58,59,74,,,,,,,,,,,,,,,,,,,,,,2,,
,,690,,2,17,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,0,0,0,1,46,95,91,75,69,54,88,49,43,61,60,78,,,,,,,,,,,,,,,,,,,,,,,,
,,691,,2,17,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,0,0,0,1,47,100,96,76,69,57,90,51,43,63,60,78,,,,,,,,,,,,,,,,,,,,,,,,
,,692,,2,18,,0,27,22,14,29,6,0,20,19,4,26,12,1,1,1,1,1,1,1,1,0,0,0,1,52,100,96,77,69,58,95,51,44,64,61,79,,,,,,,,,,,,,,,,,,,,,,,,
,,693,,2,18,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,1,0,0,1,1,53,100,98,79,71,60,96,51,44,65,0,79,,,,,,,,,,,1,,,,,,,,,,,,,
,,694,,2,19,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,1,0,0,1,1,57,100,100,82,71,60,96,63,44,65,0,79,,,,,,,,,,,,,,,,,,,,,,,,
,,695,,2,20,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,1,0,0,1,1,57,100,100,85,74,61,99,67,45,65,0,80,,,,,,,,,,,,,,,,,,,,,,,,
,,696,,2,20,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,1,57,100,100,87,77,65,100,67,45,65,0,80,,,,,,,,,,,,,,,,,,,,,,,,
,,697,,2,21,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,1,61,100,100,88,78,75,100,75,45,65,1,80,,,,,,,,,,,,,,,,,,,,,,,,
,,698,,2,22,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,0,1,0,1,1,66,100,100,91,78,75,100,75,46,65,1,80,,,,,,,,,,,,,,,,,,,,6,,,,
,,699,,2,23,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,69,100,100,95,78,76,100,76,46,66,1,81,,,,,,,,,,,,,,,,,,,,,,,,
,,700,,2,23,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,73,100,100,98,79,76,100,76,46,66,2,81,,,,,,,,,,,,,,,,,,,,,,,,
,,701,,2,24,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,75,100,100,99,79,76,100,76,47,66,2,81,,,,,,,,,,,,,,,,,,,,,,,,
,,702,,2,25,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,75,100,100,100,79,77,100,76,47,66,2,82,,,,,,,,,,,,,,,,,,,,,,,,
,,703,,2,25,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,76,100,100,100,80,77,100,76,47,66,3,82,,,,,,,,,,,,,,,,,,,,,,,,
,,704,,2,26,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,76,100,100,100,80,77,100,77,48,67,3,82,,,,,,,,,,,,,,,,,,,,,,,,
,,705,,2,27,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,76,100,100,100,80,78,100,77,48,67,3,83,,,,,,,,,,,,,,,,,,,,,,,,
,,706,,2,27,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,76,100,100,100,81,78,100,77,48,67,4,83,,,,,,,,,,,,,,,,,,,,,,,,
,,707,,2,28,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,77,100,100,100,81,78,100,0,49,67,4,83,,,,,,,,1,,,,,,,,,,,,,,,,
,,708,,2,29,,0,27,22,14,29,6,0,20,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,77,100,100,100,81,79,100,0,49,67,4,83,,,,,,,,,,,,,,,,,,,,,,,,
,,709,,2,29,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,77,100,100,100,82,80,100,0,49,68,10,84,,,,,,,,,,,,,,,,,,,,,,,,
,,710,,2,29,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,77,0,100,100,82,80,100,0,50,70,11,84,,1,,,,,,,,,,,,,,,,,,,,,,
,,711,,2,30,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,77,0,100,100,83,80,100,0,50,75,11,84,,,,,,,,,,,,,,,,,,,,,,,,
,,712,,2,31,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,78,0,100,100,83,81,100,1,50,76,16,85,,,,,,,,,,,,,,,,,,,,,,,,
,,713,,2,31,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,78,0,100,100,86,81,100,1,50,77,17,85,,,,,,,,,,,,,,,,,,,,,,,,
,,714,,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,78,1,100,100,89,81,100,1,51,78,17,89,,,,,,,,,,,,,,,,,,,,,,,,
,,715,,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,78,1,100,100,89,82,100,1,51,79,17,90,,,,,,,,,,,,,,,,,,,,,,,,
,,716,,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,79,1,100,100,90,82,100,2,51,79,18,90,,,,,,,,,,,,,,,,,,,,,,,,
,,717,,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,79,2,100,100,90,83,100,3,52,80,18,90,,,,,,,,,,,,,,,,,,,,,,,,
,,718,,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,79,2,100,100,90,84,100,3,52,80,18,94,,,,,,,,,,,,,,,,,,,,,,,,
,,719,,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,79,2,100,100,91,84,100,5,52,82,19,95,,,,,,,,,,,,,,,,,,,,,,,,
,,720,,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,80,3,100,100,91,89,100,9,53,86,19,95,,,,,,,,,,,,,,,,,,,,,,,,
,,721,,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,88,3,100,100,91,90,100,11,53,88,19,95,,,,,,,,,,,,,,,,,,,,,,,,
,,722,,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,89,3,100,100,93,90,100,12,53,89,20,96,,,,,,,,,,,,,,,,,,,,,,,,
,,723,,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,89,4,100,100,93,91,100,12,54,90,20,96,,,,,,,,,,,,,,,,,,,,,,,,
,,724,,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,89,4,100,1,93,91,100,12,54,90,20,96,,,,1,,,,,,,,,,,,,,,,,,,,
,,725,,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,93,4,100,5,94,91,100,13,54,91,21,97,,,,,,,,,,,,,,,,,,,,,,,,
,,726,,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,96,5,100,7,94,92,100,13,55,91,21,97,,,,,,,,,,,,,,,,,,,,,,,,
,,727,,2,32,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,96,5,100,7,94,92,100,14,55,95,21,97,,,,,,,,,,,,,,,,,,,,,,,,
,,728,,2,33,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,97,5,100,8,95,92,100,14,55,99,22,97,,,,,,,,,,,,,,,,,,,,,,,,
,,729,,2,33,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,97,6,100,8,95,93,100,14,56,100,22,98,,,,,,,,,,,,,,,,,,,,,,,,
,,730,,2,34,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,99,6,100,8,95,93,100,18,56,100,22,100,,,,,,,,,,,,,,,,,,,,,,,,
,,731,,2,34,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,100,6,100,10,96,97,100,21,56,100,23,100,,,,,,,,,,,,,,,,,,,,,,,,
,,732,,2,34,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,1,100,26,100,11,96,99,100,25,57,100,23,100,,,,,,,,,,,,,,,,,,,,,,3,,
,,733,,2,35,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,1,100,26,100,13,97,100,100,29,57,100,23,100,,,,,,,,,,,,,,,,,,,,,,,,
,,734,,2,36,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,1,100,26,100,13,97,100,100,31,57,100,31,100,,,,,,,,,,,,,,,,,,,,,,,,
,,735,,2,36,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,1,100,27,100,13,100,100,100,32,58,100,32,100,,,,,,,,,,,,,,,,,,,,,,,,
,,736,,2,37,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,1,100,27,100,15,100,100,100,36,58,100,32,100,,,,,,,,,,,,,,,,,,,,,,,,
,,737,,2,37,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,1,100,27,100,18,100,100,100,38,58,100,40,100,,,,,,,,,,,,,,,,,,,,,,,,
,,738,,2,38,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,0,100,35,100,21,100,100,100,39,59,100,45,100,,,,,,,,,,,,,,,,,,,,,,,,5
,,739,,2,38,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,0,1,0,100,36,100,24,100,100,100,39,59,100,45,100,,,,,,,,,,,,,,,,,,,,,,,,
,,740,,2,39,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,0,1,0,100,36,100,27,100,100,100,40,59,100,55,100,,,,,,,,,,,,,,11,,,,,,,,,,
,,741,,2,40,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,0,1,0,100,37,100,30,100,100,100,40,60,100,63,100,,,,,,,,,,,,,,,,,,,,,,,,
,,742,,2,40,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,1,1,0,100,37,100,32,100,100,100,40,60,100,63,100,,,,,,,,,,,,,,,,,,,,,,,,
,,743,,2,41,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,1,1,0,100,37,100,35,100,100,100,40,60,100,63,100,,,,,,,,,,,,,,,,,,,,,,,,
,,744,,2,41,,0,27,22,14,29,6,0,30,19,4,27,12,1,0,1,1,1,1,1,1,1,1,1,0,100,38.0,100,35,100,100,100,40,61,100,64,100,,,,,,,,,,,,,,,,,,,,,,,,
,,745,,2,41,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,0,0,100,38.0,100,35,100,100,100,41,61,100,72,100,,,,,,,,,,,,,,,,,,,,,,,3,
,,746,,2,41,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,0,0,0,38.0,1,36,100,100,100,47,61,100,72,100,1,,1,,,,,,,,,,,,,,,,,,,,,
,,747,,2,42,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,0,0,0,38.0,9,36,100,100,100,52,62,100,72,100,,,,,,,,,,,,,,,,,,,,,,,,
,,748,,2,43,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,0,1,0,38.0,9,36,100,100,100,58,62,100,73,100,,,,,,,,,,,,,,,,,,,,,,,,
,,749,,2,43,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,0,1,2,39,9,39,100,100,100,59,62,100,73,100,,,,,,,,,,,,,,,,,,,,6,,,,
,,750,,2,44,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,0,1,5,40,10,43,100,0,100,64,69,100,73,100,,,,,,,,,,,,,,,,,,,,,,,,
,,751,,2,44,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,0,1,5,40,12,45,100,1,100,64,69,100,74,100,,,,,,,,,,,,,,,,,,,,,,,,
,,752,,2,45,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,0,1,6,40,12,49,100,3,100,65,70,100,74,100,,,,,,,,,,,,,,,,,,,,,,,,
,,753,,2,46,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,0,1,6,41,15,50,100,4,100,65,70,100,74,100,,,,,,,,,,,,,,,,,,,,,,,,
,,754,,2,46,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,0,1,6,41,15,53,100,6,100,65,70,100,75,100,,,,,,,,,,,,,,,,,,,,,,,,
,,755,,2,46,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,6,41,15,56,100,7,100,65,71,100,75,100,,,,,,,,,,,,,,,,,,,,,,,,
,,756,,2,46,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,7,42,15,56,100,9,100,66,71,100,75,100,,,,,,,,,,,,,,,,,,,,,,,,
,,757,,2,47,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,7,42,16,57,100,10,100,66,71,100,76,100,,,,,,,,,,,,,,,,,,,,,,,,
,,758,,2,48,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,0,1,1,1,1,7,42,23,57,100,12,100,66,72,100,76,100,,,,,,,,,,,,,,,,,,,,,,,,
,,759,,2,48,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,10,43,25,57,100,14,100,66,72,100,76,100,,,,,,,,,,,,,,,,,,,,,,,,
,,760,,2,49,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,11,43,25,61,100,24,100,67,72,100,77,100,,,,,,,,,,,,,,,,,,,,,,,,
,,761,,2,49,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,17,43,26,62,100,31,100,67,73,100,77,100,,,,,,,,,,,,,,,,,,,,,,,,
,,762,,2,50,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,17,44,27,63,100,35,100,67,73,100,77,100,,,,,,,,,,,,,,,,,,,,,,,,
,,763,,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,18,44,30,65,0,37,100,67,73,100,78,100,,,,,1,,,,,,,,,,,,,,,,,,,
,,764,,2,51,,0,27,22,14,29,6,0,30,19,4,27,12,1,1,1,1,1,1,1,1,1,1,1,1,18,44,32,66,1,48,100,67,74,100,78,100,,,,,,,,,,,,,,,,,,,,,,,,
